EventID,PolicyType,ATLAS_Latency_ms,Kunerva_Latency_ms,kubeFlower_Latency_ms,Timestamp,SystemLoad,Concurrent_Requests
459,Medium,23,38,45,2024-11-01T00:07:39,34%,29
460,Medium,25,33,41,2024-11-01T00:07:40,39%,17
461,Medium,27,35,41,2024-11-01T00:07:41,71%,7
462,Dynamic,59,97,88,2024-11-01T00:07:42,55%,29
463,Simple,13,14,19,2024-11-01T00:07:43,60%,19
464,Simple,12,14,17,2024-11-01T00:07:44,38%,18
465,Simple,11,14,19,2024-11-01T00:07:45,28%,6
466,Simple,11,16,19,2024-11-01T00:07:46,27%,13
467,Dynamic,53,82,103,2024-11-01T00:07:47,63%,12
468,Medium,25,34,40,2024-11-01T00:07:48,45%,19
469,Simple,11,15,17,2024-11-01T00:07:49,72%,16
470,Simple,13,15,17,2024-11-01T00:07:50,34%,18
471,Complex,47,74,82,2024-11-01T00:07:51,29%,23
472,Medium,26,38,38,2024-11-01T00:07:52,25%,14
473,Complex,42,75,79,2024-11-01T00:07:53,29%,14
474,Complex,44,63,74,2024-11-01T00:07:54,52%,27
475,Complex,44,65,77,2024-11-01T00:07:55,71%,10
476,Dynamic,60,86,103,2024-11-01T00:07:56,75%,11
477,Simple,11,15,19,2024-11-01T00:07:57,48%,6
478,Dynamic,57,80,99,2024-11-01T00:07:58,29%,14
479,Medium,23,33,40,2024-11-01T00:07:59,65%,15
480,Simple,12,15,18,2024-11-01T00:08:00,68%,25
481,Simple,13,16,19,2024-11-01T00:08:01,54%,18
482,Simple,12,14,18,2024-11-01T00:08:02,48%,13
483,Simple,12,16,20,2024-11-01T00:08:03,69%,23
484,Simple,12,14,18,2024-11-01T00:08:04,32%,12
485,Complex,42,63,81,2024-11-01T00:08:05,72%,13
486,Simple,12,15,19,2024-11-01T00:08:06,57%,15
487,Complex,49,69,76,2024-11-01T00:08:07,32%,5
488,Simple,12,14,17,2024-11-01T00:08:08,60%,17
489,Complex,48,62,82,2024-11-01T00:08:09,44%,16
490,Simple,11,14,19,2024-11-01T00:08:10,63%,14
491,Complex,49,63,77,2024-11-01T00:08:11,47%,16
492,Simple,11,15,19,2024-11-01T00:08:12,38%,26
493,Medium,24,37,40,2024-11-01T00:08:13,66%,24
494,Simple,11,14,17,2024-11-01T00:08:14,43%,6
495,Complex,43,62,80,2024-11-01T00:08:15,57%,13
496,Simple,12,16,19,2024-11-01T00:08:16,53%,17
497,Simple,11,14,19,2024-11-01T00:08:17,47%,11
498,Medium,23,38,43,2024-11-01T00:08:18,73%,12
499,Medium,23,33,40,2024-11-01T00:08:19,60%,5
500,Medium,23,37,46,2024-11-01T00:08:20,48%,5
501,Medium,26,33,41,2024-11-01T00:08:21,75%,26
502,Simple,11,16,18,2024-11-01T00:08:22,27%,11
503,Simple,13,16,18,2024-11-01T00:08:23,73%,14
504,Medium,26,32,41,2024-11-01T00:08:24,71%,15
505,Medium,23,38,44,2024-11-01T00:08:25,43%,19
506,Medium,23,32,41,2024-11-01T00:08:26,53%,17
507,Simple,12,15,17,2024-11-01T00:08:27,45%,22
508,Medium,27,35,44,2024-11-01T00:08:28,33%,14
509,Medium,25,34,38,2024-11-01T00:08:29,59%,15
510,Complex,48,65,68,2024-11-01T00:08:30,69%,11
511,Medium,24,32,39,2024-11-01T00:08:31,65%,21
512,Medium,24,34,46,2024-11-01T00:08:32,42%,5
513,Complex,49,72,70,2024-11-01T00:08:33,38%,21
514,Simple,13,16,19,2024-11-01T00:08:34,39%,12
515,Medium,24,34,38,2024-11-01T00:08:35,30%,18
516,Complex,45,72,76,2024-11-01T00:08:36,28%,8
517,Simple,13,14,19,2024-11-01T00:08:37,40%,29
518,Simple,13,15,18,2024-11-01T00:08:38,68%,26
519,Medium,25,36,46,2024-11-01T00:08:39,61%,16
520,Medium,24,33,42,2024-11-01T00:08:40,48%,5
521,Complex,44,74,76,2024-11-01T00:08:41,70%,20
522,Simple,12,14,18,2024-11-01T00:08:42,46%,30
523,Simple,11,15,17,2024-11-01T00:08:43,37%,16
524,Medium,24,35,46,2024-11-01T00:08:44,39%,14
525,Complex,47,68,82,2024-11-01T00:08:45,52%,14
526,Simple,12,14,19,2024-11-01T00:08:46,42%,25
527,Simple,11,15,18,2024-11-01T00:08:47,42%,14
528,Dynamic,63,90,101,2024-11-01T00:08:48,68%,15
529,Medium,23,32,41,2024-11-01T00:08:49,47%,11
530,Simple,11,16,20,2024-11-01T00:08:50,33%,10
531,Complex,41,69,75,2024-11-01T00:08:51,48%,29
532,Medium,25,35,42,2024-11-01T00:08:52,32%,30
533,Medium,26,35,44,2024-11-01T00:08:53,41%,6
534,Simple,11,14,18,2024-11-01T00:08:54,27%,28
535,Complex,47,63,78,2024-11-01T00:08:55,33%,13
536,Medium,25,33,44,2024-11-01T00:08:56,71%,21
537,Complex,47,63,70,2024-11-01T00:08:57,73%,21
538,Simple,12,16,17,2024-11-01T00:08:58,45%,14
539,Simple,11,15,17,2024-11-01T00:08:59,33%,8
540,Complex,42,70,68,2024-11-01T00:09:00,28%,18
541,Medium,25,32,46,2024-11-01T00:09:01,25%,16
542,Complex,47,62,77,2024-11-01T00:09:02,62%,24
543,Complex,47,67,78,2024-11-01T00:09:03,55%,18
544,Simple,13,14,18,2024-11-01T00:09:04,35%,8
545,Simple,12,16,19,2024-11-01T00:09:05,67%,16
546,Simple,12,15,17,2024-11-01T00:09:06,32%,18
547,Medium,27,38,46,2024-11-01T00:09:07,69%,8
548,Complex,47,75,76,2024-11-01T00:09:08,43%,8
549,Complex,47,68,70,2024-11-01T00:09:09,64%,5
550,Complex,44,71,69,2024-11-01T00:09:10,75%,30
551,Simple,13,15,18,2024-11-01T00:09:11,52%,12
552,Simple,13,15,19,2024-11-01T00:09:12,31%,19
553,Simple,12,16,19,2024-11-01T00:09:13,73%,18
554,Medium,24,35,46,2024-11-01T00:09:14,29%,10
555,Complex,45,70,76,2024-11-01T00:09:15,26%,20
556,Medium,24,34,40,2024-11-01T00:09:16,41%,10
557,Medium,26,37,43,2024-11-01T00:09:17,28%,20
558,Medium,24,34,41,2024-11-01T00:09:18,40%,9
559,Medium,23,33,46,2024-11-01T00:09:19,66%,11
560,Medium,23,34,38,2024-11-01T00:09:20,52%,17
561,Medium,26,34,44,2024-11-01T00:09:21,67%,30
562,Dynamic,59,87,104,2024-11-01T00:09:22,64%,8
563,Medium,23,37,40,2024-11-01T00:09:23,37%,22
564,Medium,25,35,41,2024-11-01T00:09:24,26%,27
565,Medium,25,35,38,2024-11-01T00:09:25,58%,28
566,Simple,13,15,20,2024-11-01T00:09:26,53%,28
567,Medium,27,34,39,2024-11-01T00:09:27,48%,8
568,Medium,26,32,45,2024-11-01T00:09:28,34%,12
569,Simple,11,14,17,2024-11-01T00:09:29,74%,25
570,Medium,26,37,42,2024-11-01T00:09:30,48%,15
571,Dynamic,53,83,100,2024-11-01T00:09:31,33%,8
572,Dynamic,56,92,97,2024-11-01T00:09:32,29%,16
573,Simple,11,14,16,2024-11-01T00:09:33,70%,20
574,Medium,27,36,44,2024-11-01T00:09:34,38%,16
575,Simple,12,14,19,2024-11-01T00:09:35,47%,6
576,Dynamic,63,94,95,2024-11-01T00:09:36,32%,6
577,Medium,25,32,38,2024-11-01T00:09:37,75%,25
578,Medium,25,37,42,2024-11-01T00:09:38,63%,21
579,Simple,13,16,19,2024-11-01T00:09:39,70%,29
580,Complex,44,67,72,2024-11-01T00:09:40,27%,19
581,Simple,13,15,19,2024-11-01T00:09:41,29%,30
582,Simple,11,15,20,2024-11-01T00:09:42,39%,30
583,Simple,13,16,16,2024-11-01T00:09:43,58%,26
584,Complex,44,62,75,2024-11-01T00:09:44,42%,22
585,Simple,11,14,17,2024-11-01T00:09:45,74%,15
586,Complex,43,66,71,2024-11-01T00:09:46,37%,18
587,Medium,23,36,41,2024-11-01T00:09:47,55%,22
588,Medium,24,35,45,2024-11-01T00:09:48,59%,28
589,Simple,11,16,17,2024-11-01T00:09:49,59%,21
590,Complex,47,70,69,2024-11-01T00:09:50,63%,19
591,Complex,44,69,68,2024-11-01T00:09:51,72%,19
592,Simple,11,15,18,2024-11-01T00:09:52,26%,13
593,Medium,25,37,38,2024-11-01T00:09:53,29%,26
594,Medium,23,34,41,2024-11-01T00:09:54,73%,20
595,Medium,23,34,45,2024-11-01T00:09:55,57%,21
596,Complex,49,73,78,2024-11-01T00:09:56,39%,12
597,Simple,12,15,18,2024-11-01T00:09:57,75%,15
598,Complex,42,62,73,2024-11-01T00:09:58,58%,12
599,Medium,23,32,42,2024-11-01T00:09:59,29%,5
600,Complex,46,68,71,2024-11-01T00:10:00,41%,30
601,Simple,11,16,17,2024-11-01T00:10:01,37%,25
602,Medium,27,38,45,2024-11-01T00:10:02,44%,6
603,Complex,49,75,80,2024-11-01T00:10:03,37%,18
604,Medium,27,33,40,2024-11-01T00:10:04,41%,13
605,Simple,13,15,18,2024-11-01T00:10:05,60%,27
606,Medium,24,36,40,2024-11-01T00:10:06,41%,8
607,Simple,13,15,17,2024-11-01T00:10:07,48%,23
608,Medium,27,33,41,2024-11-01T00:10:08,27%,6
609,Medium,23,34,42,2024-11-01T00:10:09,33%,15
610,Medium,23,37,44,2024-11-01T00:10:10,64%,10
611,Simple,13,14,19,2024-11-01T00:10:11,31%,15
612,Simple,13,14,19,2024-11-01T00:10:12,34%,12
613,Complex,46,74,68,2024-11-01T00:10:13,72%,7
614,Medium,24,32,42,2024-11-01T00:10:14,75%,13
615,Complex,47,70,75,2024-11-01T00:10:15,64%,24
616,Simple,12,15,18,2024-11-01T00:10:16,34%,10
617,Simple,11,14,18,2024-11-01T00:10:17,41%,28
618,Complex,46,62,70,2024-11-01T00:10:18,51%,30
619,Complex,45,62,76,2024-11-01T00:10:19,44%,6
620,Dynamic,62,89,95,2024-11-01T00:10:20,47%,23
621,Medium,27,36,42,2024-11-01T00:10:21,62%,20
622,Simple,13,16,20,2024-11-01T00:10:22,37%,15
623,Medium,24,35,43,2024-11-01T00:10:23,42%,24
624,Medium,23,36,41,2024-11-01T00:10:24,29%,29
625,Simple,12,15,19,2024-11-01T00:10:25,64%,25
626,Medium,26,33,43,2024-11-01T00:10:26,73%,20
627,Simple,11,14,18,2024-11-01T00:10:27,74%,5
628,Simple,13,15,16,2024-11-01T00:10:28,59%,19
629,Simple,12,15,19,2024-11-01T00:10:29,71%,5
630,Complex,47,66,81,2024-11-01T00:10:30,27%,24
631,Simple,12,15,18,2024-11-01T00:10:31,31%,23
632,Medium,26,33,45,2024-11-01T00:10:32,46%,29
633,Complex,44,65,76,2024-11-01T00:10:33,55%,28
634,Medium,26,38,42,2024-11-01T00:10:34,38%,12
635,Complex,41,65,75,2024-11-01T00:10:35,53%,13
636,Medium,23,36,44,2024-11-01T00:10:36,48%,5
637,Simple,11,16,19,2024-11-01T00:10:37,65%,6
638,Simple,13,16,19,2024-11-01T00:10:38,44%,17
639,Medium,25,37,44,2024-11-01T00:10:39,59%,22
640,Medium,26,34,39,2024-11-01T00:10:40,49%,10
641,Simple,12,16,16,2024-11-01T00:10:41,69%,6
642,Medium,25,32,43,2024-11-01T00:10:42,27%,5
643,Simple,12,14,18,2024-11-01T00:10:43,62%,26
644,Medium,23,38,46,2024-11-01T00:10:44,25%,20
645,Dynamic,56,86,94,2024-11-01T00:10:45,75%,27
646,Complex,48,64,79,2024-11-01T00:10:46,75%,25
647,Simple,12,16,17,2024-11-01T00:10:47,40%,8
648,Simple,12,16,18,2024-11-01T00:10:48,60%,8
649,Medium,23,37,41,2024-11-01T00:10:49,59%,14
650,Simple,12,16,19,2024-11-01T00:10:50,63%,25
651,Simple,12,15,16,2024-11-01T00:10:51,41%,17
652,Simple,11,16,16,2024-11-01T00:10:52,38%,9
653,Complex,48,74,73,2024-11-01T00:10:53,52%,24
654,Dynamic,57,89,92,2024-11-01T00:10:54,30%,26
655,Simple,13,15,17,2024-11-01T00:10:55,46%,21
656,Medium,25,33,43,2024-11-01T00:10:56,71%,28
657,Complex,44,75,69,2024-11-01T00:10:57,37%,9
658,Simple,12,14,16,2024-11-01T00:10:58,55%,10
659,Dynamic,54,87,93,2024-11-01T00:10:59,75%,27
660,Complex,42,68,76,2024-11-01T00:11:00,58%,16
661,Dynamic,52,93,91,2024-11-01T00:11:01,63%,29
662,Complex,45,71,70,2024-11-01T00:11:02,61%,13
663,Complex,47,69,68,2024-11-01T00:11:03,41%,10
664,Medium,26,35,39,2024-11-01T00:11:04,75%,5
665,Medium,27,36,40,2024-11-01T00:11:05,70%,21
666,Complex,41,73,75,2024-11-01T00:11:06,27%,10
667,Simple,11,15,17,2024-11-01T00:11:07,33%,27
668,Medium,26,35,46,2024-11-01T00:11:08,71%,5
669,Simple,11,15,19,2024-11-01T00:11:09,36%,17
670,Dynamic,55,88,86,2024-11-01T00:11:10,28%,18
671,Simple,12,14,17,2024-11-01T00:11:11,69%,27
672,Simple,12,14,17,2024-11-01T00:11:12,54%,21
673,Medium,24,35,38,2024-11-01T00:11:13,51%,22
674,Medium,27,37,40,2024-11-01T00:11:14,72%,10
675,Simple,11,14,19,2024-11-01T00:11:15,30%,19
676,Simple,11,15,17,2024-11-01T00:11:16,74%,14
677,Dynamic,53,83,94,2024-11-01T00:11:17,33%,18
678,Simple,12,16,18,2024-11-01T00:11:18,57%,12
679,Dynamic,59,81,100,2024-11-01T00:11:19,27%,22
680,Complex,41,65,76,2024-11-01T00:11:20,52%,10
681,Simple,11,15,18,2024-11-01T00:11:21,39%,25
682,Complex,42,66,80,2024-11-01T00:11:22,53%,29
683,Medium,25,33,39,2024-11-01T00:11:23,26%,29
684,Simple,13,14,16,2024-11-01T00:11:24,33%,29
685,Complex,42,68,80,2024-11-01T00:11:25,58%,8
686,Simple,13,16,18,2024-11-01T00:11:26,49%,27
687,Medium,27,33,39,2024-11-01T00:11:27,34%,16
688,Simple,12,15,18,2024-11-01T00:11:28,73%,13
689,Medium,26,34,42,2024-11-01T00:11:29,30%,23
690,Dynamic,57,87,90,2024-11-01T00:11:30,58%,27
691,Complex,46,61,75,2024-11-01T00:11:31,73%,11
692,Simple,11,14,17,2024-11-01T00:11:32,33%,25
693,Medium,23,36,39,2024-11-01T00:11:33,41%,9
694,Medium,27,36,40,2024-11-01T00:11:34,52%,26
695,Medium,23,35,40,2024-11-01T00:11:35,51%,18
696,Medium,23,33,39,2024-11-01T00:11:36,32%,15
697,Complex,42,66,80,2024-11-01T00:11:37,69%,22
698,Dynamic,63,94,96,2024-11-01T00:11:38,47%,26
699,Simple,13,16,19,2024-11-01T00:11:39,40%,11
700,Medium,26,35,44,2024-11-01T00:11:40,53%,25
701,Dynamic,61,94,86,2024-11-01T00:11:41,27%,27
702,Simple,11,15,18,2024-11-01T00:11:42,62%,21
703,Medium,27,37,45,2024-11-01T00:11:43,55%,25
704,Simple,12,14,19,2024-11-01T00:11:44,62%,7
705,Medium,23,38,43,2024-11-01T00:11:45,58%,18
706,Complex,48,66,70,2024-11-01T00:11:46,72%,22
707,Medium,27,33,46,2024-11-01T00:11:47,46%,22
708,Simple,12,15,19,2024-11-01T00:11:48,27%,9
709,Medium,25,35,40,2024-11-01T00:11:49,68%,20
710,Medium,23,33,43,2024-11-01T00:11:50,55%,7
711,Complex,42,66,73,2024-11-01T00:11:51,45%,5
712,Simple,12,16,18,2024-11-01T00:11:52,71%,16
713,Simple,13,15,18,2024-11-01T00:11:53,55%,15
714,Simple,13,14,19,2024-11-01T00:11:54,72%,12
715,Complex,48,74,80,2024-11-01T00:11:55,41%,8
716,Complex,41,64,78,2024-11-01T00:11:56,44%,15
717,Simple,12,16,19,2024-11-01T00:11:57,64%,23
718,Medium,23,35,44,2024-11-01T00:11:58,54%,15
719,Dynamic,62,92,98,2024-11-01T00:11:59,27%,27
720,Simple,13,15,19,2024-11-01T00:12:00,46%,15
721,Medium,23,36,39,2024-11-01T00:12:01,55%,28
722,Complex,43,73,81,2024-11-01T00:12:02,50%,28
723,Dynamic,59,84,104,2024-11-01T00:12:03,41%,10
724,Complex,44,68,72,2024-11-01T00:12:04,73%,19
725,Medium,23,38,46,2024-11-01T00:12:05,54%,7
726,Simple,12,14,16,2024-11-01T00:12:06,51%,18
727,Medium,27,34,42,2024-11-01T00:12:07,53%,21
728,Medium,24,32,39,2024-11-01T00:12:08,75%,12
729,Simple,12,16,20,2024-11-01T00:12:09,74%,15
730,Simple,12,15,19,2024-11-01T00:12:10,29%,17
731,Complex,49,65,68,2024-11-01T00:12:11,55%,26
732,Complex,43,70,76,2024-11-01T00:12:12,59%,29
733,Complex,47,63,71,2024-11-01T00:12:13,74%,26
734,Simple,13,16,18,2024-11-01T00:12:14,48%,21
735,Dynamic,61,92,94,2024-11-01T00:12:15,39%,8
736,Simple,13,15,19,2024-11-01T00:12:16,37%,23
737,Medium,26,34,45,2024-11-01T00:12:17,25%,29
738,Simple,13,14,19,2024-11-01T00:12:18,41%,7
739,Medium,27,33,39,2024-11-01T00:12:19,75%,22
740,Medium,26,33,43,2024-11-01T00:12:20,38%,26
741,Medium,23,32,45,2024-11-01T00:12:21,30%,15
742,Simple,12,15,18,2024-11-01T00:12:22,51%,16
743,Simple,11,15,19,2024-11-01T00:12:23,75%,11
744,Medium,24,37,44,2024-11-01T00:12:24,28%,26
745,Complex,48,65,70,2024-11-01T00:12:25,52%,16
746,Simple,12,15,18,2024-11-01T00:12:26,38%,27
747,Complex,48,67,81,2024-11-01T00:12:27,36%,8
748,Medium,24,38,43,2024-11-01T00:12:28,34%,14
749,Complex,45,64,68,2024-11-01T00:12:29,58%,29
750,Complex,47,73,68,2024-11-01T00:12:30,70%,18
751,Simple,12,15,16,2024-11-01T00:12:31,35%,28
752,Simple,12,14,17,2024-11-01T00:12:32,29%,19
753,Complex,49,71,70,2024-11-01T00:12:33,38%,25
754,Simple,13,16,18,2024-11-01T00:12:34,32%,17
755,Medium,24,37,46,2024-11-01T00:12:35,40%,24
756,Medium,26,35,38,2024-11-01T00:12:36,47%,18
757,Complex,46,73,76,2024-11-01T00:12:37,73%,12
758,Simple,11,16,19,2024-11-01T00:12:38,55%,14
759,Simple,11,16,16,2024-11-01T00:12:39,68%,29
760,Simple,11,16,16,2024-11-01T00:12:40,29%,7
761,Medium,27,36,45,2024-11-01T00:12:41,57%,6
762,Complex,42,70,77,2024-11-01T00:12:42,51%,7
763,Simple,13,16,19,2024-11-01T00:12:43,60%,18
764,Medium,25,36,42,2024-11-01T00:12:44,53%,21
765,Simple,12,16,19,2024-11-01T00:12:45,63%,23
766,Complex,44,66,68,2024-11-01T00:12:46,43%,22
767,Medium,24,38,40,2024-11-01T00:12:47,70%,13
768,Medium,24,33,41,2024-11-01T00:12:48,60%,11
769,Dynamic,59,83,89,2024-11-01T00:12:49,74%,15
770,Simple,11,15,19,2024-11-01T00:12:50,37%,10
771,Simple,12,16,19,2024-11-01T00:12:51,47%,7
772,Simple,12,15,20,2024-11-01T00:12:52,51%,21
773,Simple,12,16,18,2024-11-01T00:12:53,40%,27
774,Complex,45,62,82,2024-11-01T00:12:54,68%,5
775,Simple,12,16,17,2024-11-01T00:12:55,28%,12
776,Simple,13,16,19,2024-11-01T00:12:56,73%,29
777,Simple,12,14,18,2024-11-01T00:12:57,65%,18
778,Medium,24,32,40,2024-11-01T00:12:58,41%,25
779,Medium,23,36,39,2024-11-01T00:12:59,70%,27
780,Complex,42,73,80,2024-11-01T00:13:00,56%,7
781,Simple,12,15,17,2024-11-01T00:13:01,72%,19
782,Simple,12,15,20,2024-11-01T00:13:02,61%,28
783,Medium,27,38,39,2024-11-01T00:13:03,56%,20
784,Medium,23,38,40,2024-11-01T00:13:04,75%,29
785,Complex,47,73,69,2024-11-01T00:13:05,42%,16
786,Simple,11,16,19,2024-11-01T00:13:06,46%,27
787,Medium,25,34,45,2024-11-01T00:13:07,54%,28
788,Medium,23,36,41,2024-11-01T00:13:08,28%,7
789,Medium,27,33,38,2024-11-01T00:13:09,54%,30
790,Simple,12,15,18,2024-11-01T00:13:10,45%,28
791,Medium,26,37,42,2024-11-01T00:13:11,30%,25
792,Simple,13,14,19,2024-11-01T00:13:12,65%,29
793,Simple,11,14,20,2024-11-01T00:13:13,68%,16
794,Medium,26,38,43,2024-11-01T00:13:14,67%,5
795,Simple,12,14,17,2024-11-01T00:13:15,71%,15
796,Complex,48,69,78,2024-11-01T00:13:16,42%,18
797,Simple,11,16,19,2024-11-01T00:13:17,53%,14
798,Medium,24,32,44,2024-11-01T00:13:18,42%,18
799,Complex,46,68,79,2024-11-01T00:13:19,54%,15
800,Medium,27,37,43,2024-11-01T00:13:20,56%,12
801,Simple,12,15,16,2024-11-01T00:13:21,49%,29
802,Simple,13,15,20,2024-11-01T00:13:22,57%,10
803,Medium,23,38,39,2024-11-01T00:13:23,66%,29
804,Simple,13,14,17,2024-11-01T00:13:24,72%,16
805,Simple,13,14,18,2024-11-01T00:13:25,45%,9
806,Complex,46,68,81,2024-11-01T00:13:26,71%,16
807,Medium,23,38,46,2024-11-01T00:13:27,45%,30
808,Complex,49,63,74,2024-11-01T00:13:28,61%,27
809,Simple,13,16,19,2024-11-01T00:13:29,53%,24
810,Simple,12,14,16,2024-11-01T00:13:30,26%,14
811,Simple,13,14,18,2024-11-01T00:13:31,48%,13
812,Dynamic,55,97,98,2024-11-01T00:13:32,25%,17
813,Simple,11,14,18,2024-11-01T00:13:33,40%,13
814,Simple,11,15,19,2024-11-01T00:13:34,40%,15
815,Simple,13,15,17,2024-11-01T00:13:35,47%,6
816,Medium,23,37,39,2024-11-01T00:13:36,47%,23
817,Simple,12,15,16,2024-11-01T00:13:37,74%,7
818,Simple,13,15,17,2024-11-01T00:13:38,74%,28
819,Complex,46,70,74,2024-11-01T00:13:39,60%,15
820,Medium,25,36,38,2024-11-01T00:13:40,64%,30
821,Medium,24,32,44,2024-11-01T00:13:41,66%,9
822,Simple,13,16,17,2024-11-01T00:13:42,51%,15
823,Medium,25,34,41,2024-11-01T00:13:43,47%,5
824,Dynamic,54,91,92,2024-11-01T00:13:44,67%,19
825,Complex,41,65,81,2024-11-01T00:13:45,67%,6
826,Simple,12,15,17,2024-11-01T00:13:46,42%,28
827,Simple,11,14,16,2024-11-01T00:13:47,69%,29
828,Complex,44,68,80,2024-11-01T00:13:48,55%,10
829,Medium,24,36,45,2024-11-01T00:13:49,42%,25
830,Simple,13,15,19,2024-11-01T00:13:50,69%,29
831,Dynamic,57,89,95,2024-11-01T00:13:51,45%,19
832,Dynamic,63,86,89,2024-11-01T00:13:52,66%,24
833,Medium,25,32,43,2024-11-01T00:13:53,34%,27
834,Simple,11,15,19,2024-11-01T00:13:54,59%,7
835,Simple,11,15,17,2024-11-01T00:13:55,62%,18
836,Complex,47,71,75,2024-11-01T00:13:56,58%,8
837,Complex,49,63,81,2024-11-01T00:13:57,39%,16
838,Simple,11,16,18,2024-11-01T00:13:58,27%,26
839,Simple,12,16,19,2024-11-01T00:13:59,57%,29
840,Simple,12,14,19,2024-11-01T00:14:00,67%,27
841,Dynamic,59,86,104,2024-11-01T00:14:01,25%,14
842,Simple,12,15,17,2024-11-01T00:14:02,55%,19
843,Simple,13,15,17,2024-11-01T00:14:03,37%,26
844,Dynamic,64,89,97,2024-11-01T00:14:04,43%,8
845,Medium,25,34,44,2024-11-01T00:14:05,71%,15
846,Simple,12,15,17,2024-11-01T00:14:06,56%,8
847,Simple,13,15,20,2024-11-01T00:14:07,41%,15
848,Complex,47,68,71,2024-11-01T00:14:08,62%,12
849,Simple,13,14,19,2024-11-01T00:14:09,68%,30
850,Dynamic,57,95,101,2024-11-01T00:14:10,72%,15
851,Medium,26,37,45,2024-11-01T00:14:11,64%,20
852,Medium,24,35,42,2024-11-01T00:14:12,56%,10
853,Medium,24,33,41,2024-11-01T00:14:13,42%,7
854,Simple,13,16,19,2024-11-01T00:14:14,36%,8
855,Medium,24,38,38,2024-11-01T00:14:15,73%,12
856,Simple,12,14,19,2024-11-01T00:14:16,37%,29
857,Simple,12,15,19,2024-11-01T00:14:17,50%,15
858,Medium,26,36,41,2024-11-01T00:14:18,39%,10
859,Complex,48,63,81,2024-11-01T00:14:19,58%,15
860,Simple,13,16,18,2024-11-01T00:14:20,36%,9
861,Medium,23,32,45,2024-11-01T00:14:21,48%,6
862,Simple,11,16,17,2024-11-01T00:14:22,62%,9
863,Medium,25,37,39,2024-11-01T00:14:23,53%,18
864,Simple,13,16,17,2024-11-01T00:14:24,67%,17
865,Complex,44,69,69,2024-11-01T00:14:25,70%,22
866,Simple,11,16,18,2024-11-01T00:14:26,59%,10
867,Simple,12,15,19,2024-11-01T00:14:27,42%,20
868,Medium,23,33,42,2024-11-01T00:14:28,58%,6
869,Simple,13,15,20,2024-11-01T00:14:29,52%,25
870,Complex,45,61,81,2024-11-01T00:14:30,32%,28
871,Complex,49,72,69,2024-11-01T00:14:31,56%,20
872,Simple,11,14,19,2024-11-01T00:14:32,67%,29
873,Complex,42,67,82,2024-11-01T00:14:33,25%,11
874,Simple,13,14,18,2024-11-01T00:14:34,38%,30
875,Simple,11,16,19,2024-11-01T00:14:35,66%,29
876,Dynamic,58,95,93,2024-11-01T00:14:36,31%,10
877,Simple,13,14,20,2024-11-01T00:14:37,60%,22
878,Complex,49,68,68,2024-11-01T00:14:38,75%,21
879,Simple,13,14,17,2024-11-01T00:14:39,36%,7
880,Medium,25,37,46,2024-11-01T00:14:40,40%,11
881,Simple,11,16,18,2024-11-01T00:14:41,34%,10
882,Medium,24,35,39,2024-11-01T00:14:42,66%,21
883,Simple,11,16,18,2024-11-01T00:14:43,67%,27
884,Simple,11,15,17,2024-11-01T00:14:44,48%,6
885,Complex,43,64,70,2024-11-01T00:14:45,39%,30
886,Simple,12,16,19,2024-11-01T00:14:46,61%,19
887,Medium,24,33,39,2024-11-01T00:14:47,29%,23
888,Simple,12,15,18,2024-11-01T00:14:48,31%,25
889,Medium,24,37,43,2024-11-01T00:14:49,43%,26
890,Complex,44,69,78,2024-11-01T00:14:50,45%,22
891,Medium,25,37,39,2024-11-01T00:14:51,26%,20
892,Dynamic,54,89,98,2024-11-01T00:14:52,33%,12
893,Medium,27,35,38,2024-11-01T00:14:53,50%,21
894,Medium,23,32,44,2024-11-01T00:14:54,70%,10
895,Medium,27,37,45,2024-11-01T00:14:55,42%,6
896,Simple,11,16,19,2024-11-01T00:14:56,56%,28
897,Dynamic,60,90,88,2024-11-01T00:14:57,44%,27
898,Medium,27,33,42,2024-11-01T00:14:58,35%,7
899,Dynamic,54,84,101,2024-11-01T00:14:59,44%,27
900,Dynamic,62,94,91,2024-11-01T00:15:00,25%,30
901,Simple,13,15,19,2024-11-01T00:15:01,37%,26
902,Simple,12,16,19,2024-11-01T00:15:02,45%,23
903,Simple,13,14,20,2024-11-01T00:15:03,59%,12
904,Medium,26,37,45,2024-11-01T00:15:04,65%,26
905,Simple,11,14,18,2024-11-01T00:15:05,35%,27
906,Simple,12,14,20,2024-11-01T00:15:06,34%,17
907,Simple,13,15,19,2024-11-01T00:15:07,53%,27
908,Simple,13,16,20,2024-11-01T00:15:08,40%,15
909,Medium,26,37,42,2024-11-01T00:15:09,38%,13
910,Medium,27,37,41,2024-11-01T00:15:10,50%,13
911,Medium,25,33,45,2024-11-01T00:15:11,72%,29
912,Medium,27,33,44,2024-11-01T00:15:12,66%,18
913,Complex,43,70,68,2024-11-01T00:15:13,27%,17
914,Simple,13,16,20,2024-11-01T00:15:14,74%,13
915,Simple,12,16,18,2024-11-01T00:15:15,29%,21
916,Complex,46,73,81,2024-11-01T00:15:16,59%,13
917,Complex,43,74,82,2024-11-01T00:15:17,74%,15
918,Medium,23,34,39,2024-11-01T00:15:18,30%,25
919,Simple,12,15,18,2024-11-01T00:15:19,37%,19
